 -0.30102999566398120       0.96374618368727660       0.69347415330629769       0.32858268826636311       0.28117761012034109     
  -1.0000000000000000       0.14731933703078201        9.3351854897120390E-002  -1.0860671632761862       -1.1272021252273723     
  -1.3010299956639813      -0.16749546488680250      -0.19447781693157556       -1.6886512961735076       -1.7295889699302966     
  -2.0000000000000000      -0.87735199062402258      -0.88274837205595014       -3.0867590551340438       -3.1276335746713051     
  -2.3010299956639813       -1.1797340054945704       -1.1824321948169467       -3.6888242893393399       -3.7296969757878395     
  -3.0000000000000000       -1.8797842210858824       -1.8803238587575823       -5.0867660591180304       -5.1277115760407019     
  -3.3010299956639813       -2.1809491554792957       -2.1812189741275363       -5.6888264025898003       -5.7297963519038611     
  -4.0000000000000000       -2.8800270962792847       -2.8800810620523043       -7.0867499834637506       -7.4773867599925552     
  -4.3010299956639813       -3.1810705649036635       -3.1810975688670342       -7.6884708635539463       -6.3211156102413595     
  -5.0000000000000000       -3.8800512821121425       -3.8800564853430530       -9.1025950911173741       -4.9264251210097534     
  -5.3010299956639813       -4.1810813099491240       -4.1810870341238742       -9.3621855953414812       -5.2278630211094201     
  -6.0000000000000000       -4.8800983967949305       -4.8800626340732434       -9.2654642593371950       -2.7946227546802729     
  -7.0000000000000000       -5.8774722628182916       -5.8762457841744711       -8.7270131957286559      -0.71067243378769462     
  -8.0000000000000000       -6.9280107237188719       -7.2247061248187388       -7.5344490087320084       0.93441176362103695     
